Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group
AIROLAM.NS,87.51000213623047,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2025-09-12,123.3000030517578,2026-06-04,78.0,,113.60580239868165,100.6500015258789,135.07800384521485,22.97048188689525,13,0,12,1,12,0.0,-6.122376016121771,-6.122376016121771,7.538461538461538,,,2.25,,,,-0.8121519205059492,5.93,D,C,UNKNOWN
BANARBEADS.NS,111.0,2026-08-24T12:05:00+05:30,WAITING FOR 0.786,2025-10-30,164.6999969482422,2026-06-10,96.0500030517578,,150.00889825439452,130.375,182.5489953613281,26.00438954510604,15,0,14,1,14,0.0,-6.834438016164454,-6.834438016164454,6.4,,,1.7857142857142858,,,,-1.067880940025696,5.82,D,C,UNKNOWN
WHEELS.NS,1530.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-30,1808.0,2026-08-13,1342.0,,1708.276,1575.0,1929.16,10.436018535646468,6,0,4,2,4,0.0,-5.597432295600373,-5.597432295600373,29.0,,,12.75,,,,-0.1930149067448404,5.75,D,C,UNKNOWN
TTL.NS,6.480000019073486,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-22,11.800000190734863,2026-08-11,5.5,,10.451800149917602,8.650000095367432,13.438000240325929,38.001110563479614,10,0,9,1,9,0.0,-6.371133019611468,-6.371133019611468,11.5,,,5.444444444444445,,,,-0.5540115669227363,5.55,D,C,UNKNOWN
SRGHFL.NS,260.6000061035156,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2026-07-24,335.0,2026-08-18,255.0500030517578,,317.8907006530762,295.0250015258789,355.786999206543,18.022136046088256,7,0,7,0,7,0.0,-5.767450568702701,-5.767450568702701,1.0,,,0.0,,,,-5.767450568702701,5.49,D,C,UNKNOWN
DEEDEV.NS,636.25,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-17,760.0,2026-08-10,602.6500244140625,,726.3271052246093,681.3250122070312,800.9109936523438,12.401727069892829,6,0,5,1,5,0.0,-5.906727097210152,-5.906727097210152,20.33333333333333,,,12.0,,,,-0.2904947752726304,5.27,D,C,UNKNOWN
SALONA.NS,270.0,2026-08-24T11:30:00+05:30,WAITING FOR 0.786,2026-07-23,309.79998779296875,2026-08-07,238.1000061035156,,294.4561917114258,273.9499969482422,328.4419830322266,8.305545069126428,16,0,16,0,16,0.0,-7.212731902348533,-7.212731902348533,3.1875,,,2.5625,,,,-2.262817851717186,5.23,D,C,UNKNOWN
NCLIND.NS,173.42999267578125,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-08,214.8000030517578,2026-03-30,147.5,,200.39780239868165,181.1500015258789,232.29800384521485,13.457138451672868,7,0,7,0,7,0.0,-6.027434555022496,-6.027434555022496,13.428571428571429,,,13.142857142857142,,,,-0.4488515094165688,5.08,D,C,UNKNOWN
TREL.NS,26.93000030517578,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-08-28,34.369998931884766,2026-03-11,21.46999931335449,,31.609399013519287,27.91999912261963,37.72399883270264,14.80382055458294,6,0,6,0,6,0.0,-6.243276430387321,-6.243276430387321,6.666666666666667,,,6.333333333333333,,,,-0.9364914645580982,4.74,D,C,UNKNOWN
JAYAGROGN.NS,224.44000244140625,2026-08-24T12:30:00+05:30,WAITING FOR 0.786,2026-08-03,241.3500061035156,2026-08-19,217.0,,236.13910479736327,229.1750030517578,247.68100769042968,4.954326546632888,10,0,10,0,10,0.0,-6.9923464951552265,-6.9923464951552265,10.3,,,9.8,,,,-0.6788685917626434,4.57,D,C,UNKNOWN
DVL.NS,281.6199951171875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-25,380.6000061035156,2026-03-30,186.9900054931641,,339.1674659729004,283.79500579833984,430.93860626220703,16.967273288031397,10,0,10,0,10,0.0,-7.012774206844476,-7.012774206844476,7.5,,,6.8,,,,-0.9350365609125968,4.54,D,C,UNKNOWN
ZODIACLOTH.NS,73.6500015258789,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-09-16,119.4499969482422,2026-03-30,58.5,,106.40669760131836,88.9749984741211,135.29699615478518,30.784430692672487,6,0,6,0,6,0.0,-6.418321650213385,-6.418321650213385,4.833333333333333,,,4.166666666666667,,,,-1.327928617285528,4.47,D,C,UNKNOWN
VHL.NS,3477.0,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2025-10-27,4275.0,2026-03-30,2870.0,,3974.33,3572.5,4640.3,12.513555743987034,7,0,7,0,7,0.0,-6.428922337211206,-6.428922337211206,1.2857142857142858,,,0.5714285714285714,,,,-5.000272928942048,4.45,D,C,UNKNOWN
SURYODAY.NS,157.6199951171875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-24,218.0,2026-08-17,150.0,,203.448,184.0,235.68,22.525660061938435,7,0,6,1,6,0.0,-6.764072580470551,-6.764072580470551,23.714285714285715,,,17.5,,,,-0.2852319762849027,3.93,D,C,UNKNOWN
SOUTHWEST.NS,219.1000061035156,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-01,275.0,2026-06-29,212.0500030517578,,261.52870065307616,243.5250015258789,291.36699920654297,16.223341623160195,8,0,8,0,8,0.0,-6.868568482287503,-6.868568482287503,8.0,,,7.5,,,,-0.8585710602859379,3.77,D,C,UNKNOWN
SANGAMIND.NS,557.2000122070312,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-20,672.5,2026-08-12,570.0,,650.565,621.25,699.15,14.351369623783755,9,0,8,1,8,0.0,-6.99269420746487,-6.99269420746487,8.666666666666666,,,1.5,,,,-0.806849331630562,3.57,D,C,UNKNOWN
SRHHYPOLTD.NS,480.1000061035156,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,640.0,2026-03-30,382.3999938964844,,584.8735986938477,511.1999969482422,706.976001586914,17.913886491767578,8,0,8,0,8,0.0,-6.997679981298819,-6.997679981298819,6.625,,,5.875,,,,-1.0562535820828405,3.57,D,C,UNKNOWN
PAKKA.NS,81.04000091552734,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-23,167.1999969482422,2026-07-17,69.0999984741211,,146.20659727478028,118.14999771118164,192.7059965515137,44.57158402830415,6,0,6,0,6,0.0,-7.394372788775416,-7.394372788775416,6.166666666666667,,,5.666666666666667,,,,-1.1990874792608783,2.95,D,C,UNKNOWN
RESPONIND.NS,155.57000732421875,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2026-07-20,240.8999938964844,2026-08-19,155.52999877929688,,222.63081494140624,198.21499633789065,263.0961926269531,30.12197913161172,7,0,7,0,7,0.0,-7.62125851974565,-7.62125851974565,5.571428571428571,,,5.142857142857143,,,,-1.3679181958517834,2.59,D,C,UNKNOWN
DISHTV.NS,2.7699999809265137,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-16,5.989999771118164,2026-03-30,1.820000052452088,,5.097619831323623,3.9049999117851257,7.074199697971344,45.66091484685572,8,0,8,0,8,0.0,-7.858217924311292,-7.858217924311292,3.25,,,2.5,,,,-2.4179132074803977,2.22,D,C,UNKNOWN
SEPC.NS,5.710000038146973,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-22,13.729999542236328,2026-03-23,4.650000095367432,,11.786879660606385,9.18999981880188,16.09079939842224,51.55630495464635,7,0,6,1,6,0.0,-7.918417638878294,-7.918417638878294,12.428571428571429,,,3.8333333333333335,,,,-0.6371140628982536,2.13,D,C,UNKNOWN
BALAJITELE.NS,96.20999908447266,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-05-13,115.4800033569336,2026-07-30,80.94999694824219,,108.09058198547363,98.21500015258788,124.45780502319336,10.991321059403322,7,0,6,1,6,0.0,-8.59052581999134,-8.59052581999134,12.857142857142858,,,4.5,,,,-0.6681520082215486,2.0,D,C,UNKNOWN
MAHEPC.NS,106.62000274658205,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-20,185.1199951171875,2026-03-30,91.91000366210938,,165.1730569458008,138.51499938964844,209.3545928955078,35.449518996571044,6,0,5,1,5,0.0,-8.243832723714421,-8.243832723714421,14.166666666666666,,,4.0,,,,-0.5819176040269003,2.0,D,C,UNKNOWN
SHRADHA.NS,33.0,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-08-21,65.0199966430664,2026-03-30,26.34000015258789,,56.742477394104,45.67999839782715,75.07679573059082,41.84251108600879,8,0,7,1,7,0.0,-8.825043337932048,-8.825043337932048,11.375,,,4.0,,,,-0.775827985752268,2.0,D,C,UNKNOWN
FIBERWEB.NS,26.25,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-26,52.470001220703125,2026-08-18,25.309999465942383,,46.65776084518433,38.890000343322754,59.53160167694092,43.73926325547332,9,0,8,1,8,0.0,-8.518842455200767,-8.518842455200767,12.22222222222222,,,5.625,,,,-0.6969962008800628,2.0,D,C,UNKNOWN
SGL.NS,10.130000114440918,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-23,20.790000915527344,2026-03-30,8.399999618530273,,18.13854063796997,14.595000267028809,24.01140125274658,44.15206649406252,7,0,7,0,7,0.0,-10.901615332787276,-10.901615332787276,3.857142857142857,,,3.4285714285714284,,,,-2.8263447159078123,2.0,D,C,UNKNOWN
OSWALGREEN.NS,20.950000762939453,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-30,43.790000915527344,2026-03-30,19.76000022888184,,38.64758076858521,31.77500057220459,50.037801094055176,45.7922065332257,9,0,9,0,9,0.0,-8.368145611540418,-8.368145611540418,3.4444444444444446,,,2.7777777777777777,,,,-2.429461629156896,2.0,D,C,UNKNOWN
TECILCHEM.NS,8.979999542236328,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2025-12-30,21.3799991607666,2026-08-18,8.100000381469727,,18.538079421997068,14.739999771118164,24.832798843383788,51.55916997755029,6,0,6,0,6,0.0,-9.367997932834026,-9.367997932834026,8.333333333333334,,,7.833333333333333,,,,-1.124159751940083,2.0,D,C,UNKNOWN
DISAQ.NS,11859.0,2026-08-24T11:20:00+05:30,WAITING FOR 0.786,2026-08-05,12470.0,2026-08-20,11152.0,,12187.948,11811.0,12812.68,2.698961301771228,2,0,2,0,2,0.0,-3.5323248788132147,-3.5323248788132147,4.0,,,4.0,,,,-0.8830812197033037,,INSUFFICIENT,C,UNKNOWN
IDEA.NS,14.119999885559082,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-15,15.34000015258789,2026-08-07,12.600000381469728,,14.753640201568604,13.970000267028809,16.052400093078614,4.294806619603979,4,0,3,1,3,0.0,-2.4353036657836062,-2.4353036657836062,19.25,,,5.333333333333333,,,,-0.1265092813394081,,INSUFFICIENT,C,UNKNOWN
MAHLOG.NS,403.7999877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-27,431.8999938964844,2026-08-18,397.2999877929688,,424.495592590332,414.59999084472656,440.8959954833985,4.875340323576924,1,0,1,0,1,0.0,-7.581405258698652,-7.581405258698652,4.0,,,4.0,,,,-1.895351314674663,,INSUFFICIENT,C,UNKNOWN
CANHLIFE.NS,153.99000549316406,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-21,166.69000244140625,2026-08-13,145.25,,162.10184191894533,155.97000122070312,172.26440307617187,5.004160551017902,3,0,3,0,3,0.0,-3.832756448316058,-3.832756448316058,1.0,,,0.3333333333333333,,,,-3.832756448316058,,INSUFFICIENT,C,UNKNOWN
PARKHOSPS.NS,279.75,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-08-03,302.79998779296875,2026-08-20,266.5,,295.03179040527345,284.6499938964844,312.2379846191406,5.179709747306033,3,0,3,0,3,0.0,-3.60304587056377,-3.60304587056377,1.0,,,0.0,,,,-3.60304587056377,,INSUFFICIENT,C,UNKNOWN
NEPHROPLUS.NS,697.7999877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-12,769.75,2026-07-21,618.0,,737.2755,693.875,809.205,5.354241692153234,2,0,2,0,2,0.0,-4.400015021065951,-4.400015021065951,4.0,,,3.5,,,,-1.1000037552664876,,INSUFFICIENT,C,UNKNOWN
KOTAKBANK.NS,400.5499877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-06,445.6000061035156,2026-04-02,345.5,,424.1786047973633,395.5500030517578,471.6260076904297,5.570440549608175,2,0,1,1,1,0.0,-2.05823768131769,-2.05823768131769,40.5,,,21.0,,,,-0.0508206834893256,,INSUFFICIENT,C,UNKNOWN
BEPL.NS,126.6500015258789,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-21,138.5,2026-08-19,118.4499969482422,,134.20929934692384,128.4749984741211,143.71300079345704,5.632469477025252,2,0,1,1,1,0.0,8.335317577851693,8.335317577851693,30.5,,,0.0,,,,0.2732891009131702,,INSUFFICIENT,C,UNKNOWN
HATSUN.NS,1045.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-28,1179.0,2026-01-30,855.2999877929688,,1109.7281973876952,1017.1499938964844,1263.162003173828,5.83279739489955,5,0,4,1,4,0.0,-5.745139249575817,-5.745139249575817,14.8,,,2.25,,,,-0.3881850844307984,,INSUFFICIENT,C,UNKNOWN
FEDFINA.NS,158.72000122070312,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-15,174.39999389648438,2026-08-10,148.02000427246094,,168.75467611694336,161.20999908447266,181.25879119873048,5.946309238439365,4,0,3,1,3,0.0,-2.3291544593941795,-2.3291544593941795,20.75,,,7.666666666666667,,,,-0.1122484076816472,,INSUFFICIENT,C,UNKNOWN
ANUHPHR.NS,77.19000244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-12,83.9000015258789,2026-08-19,75.4000015258789,,82.0810015258789,79.6500015258789,86.11000152587891,5.958746839767295,1,0,1,0,1,0.0,-12.360737354197788,-12.360737354197788,46.0,,,46.0,,,,-0.2687116816129954,,INSUFFICIENT,C,UNKNOWN
VRAJ.NS,121.41000366210938,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-24,132.0,2026-08-19,120.0,,129.432,126.0,135.12,6.1978462342315765,1,0,1,0,1,0.0,-6.95446562168498,-6.95446562168498,6.0,,,6.0,,,,-1.1590776036141632,,INSUFFICIENT,C,UNKNOWN
DEN.NS,28.38999938964844,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-29,31.32999992370605,2026-07-24,26.6200008392334,,30.322060119628908,28.975000381469727,32.55459968566895,6.371799021431778,4,0,3,1,3,0.0,2.1853098197647234,2.1853098197647234,15.75,,,0.0,,,,0.1387498298263316,,INSUFFICIENT,C,UNKNOWN
ALKEM.NS,5339.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-30,5882.5,2026-08-14,5175.0,,5731.095,5528.75,6066.45,6.832812926674575,3,0,2,1,2,0.0,-4.897237291864887,-4.897237291864887,27.0,,,9.5,,,,-0.1813791589579587,,INSUFFICIENT,C,UNKNOWN
CHEVIOT.NS,1161.199951171875,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2026-08-05,1280.0,2026-08-20,1143.0999755859375,,1250.7033947753907,1211.5499877929688,1315.5940063476562,7.156248554005831,4,0,3,1,3,0.0,-2.64710124437988,-2.64710124437988,15.75,,,0.0,,,,-0.1680699202780876,,INSUFFICIENT,C,UNKNOWN
EQUITASBNK.NS,75.5199966430664,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-15,83.9000015258789,2026-07-30,72.30999755859375,,81.41974067687988,78.10499954223633,86.91340255737305,7.246085512881989,4,0,3,1,3,0.0,-1.080813424980533,-1.080813424980533,19.0,,,4.0,,,,-0.0568849171042385,,INSUFFICIENT,C,UNKNOWN
PRINCEPIPE.NS,286.79998779296875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-08,338.5,2026-03-30,205.0,,309.931,271.75,373.21,7.46327802221502,1,0,1,0,1,0.0,-3.250925681555101,-3.250925681555101,1.0,,,0.0,,,,-3.250925681555101,,INSUFFICIENT,C,UNKNOWN
MUNJALSHOW.NS,132.97999572753906,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-08-03,147.10000610351562,2026-08-19,131.64999389648438,,143.79370349121095,139.375,151.11700927734375,7.520292962155223,3,0,2,1,2,0.0,-2.883918766746041,-2.883918766746041,20.666666666666668,,,0.0,,,,-0.1395444564554535,,INSUFFICIENT,C,UNKNOWN
NIVABUPA.NS,82.63999938964844,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-31,91.4000015258789,2026-08-17,82.0999984741211,,89.40980087280273,86.75,93.81800231933592,7.571654804136332,1,0,1,0,1,0.0,-2.554836721484379,-2.554836721484379,1.0,,,0.0,,,,-2.554836721484379,,INSUFFICIENT,C,UNKNOWN
SAHLIBHFI.NS,73.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-27,83.69999694824219,2026-08-18,69.30000305175781,,80.61839825439453,76.5,87.44399536132812,8.829744088851962,2,0,2,0,2,0.0,-5.3015239678366495,-5.3015239678366495,1.0,,,0.0,,,,-5.3015239678366495,,INSUFFICIENT,C,UNKNOWN
MUTHOOTCAP.NS,251.30999755859372,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-11-14,303.0,2026-03-23,175.25,,275.6615,239.125,336.21500000000003,8.833842390542836,2,0,1,1,1,0.0,0.5916487895881306,0.5916487895881306,34.0,,,8.0,,,,0.0174014349878861,,INSUFFICIENT,C,UNKNOWN
VOGL.NS,40.36000061035156,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-03,47.59999847412109,2026-07-24,32.119998931884766,,44.28727857208252,39.85999870300293,51.62479835510254,8.867733778987734,1,0,1,0,1,0.0,-5.346104499726256,-5.346104499726256,1.0,,,0.0,,,,-5.346104499726256,,INSUFFICIENT,C,UNKNOWN
ORIENTELEC.NS,184.8600006103516,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-31,217.509994506836,2026-03-30,149.0500030517578,,202.8595563354492,183.27999877929688,235.30959228515627,8.872914862996904,2,0,2,0,2,0.0,-4.494576553242336,-4.494576553242336,1.0,,,0.0,,,,-4.494576553242336,,INSUFFICIENT,C,UNKNOWN
ARFIN.NS,84.77999877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-23,96.81999969482422,2026-08-19,81.3499984741211,,93.50941943359376,89.08499908447266,100.84220001220704,9.335338308346715,5,0,5,0,5,0.0,-5.114113440405282,-5.114113440405282,2.8,,,2.4,,,,-1.8264690858590291,,INSUFFICIENT,C,UNKNOWN
TATVA.NS,1622.9000244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-08-03,1838.0999755859373,2026-08-20,1621.5999755859375,,1791.7689755859376,1729.8499755859375,1894.3899755859368,9.424705610646718,3,0,3,0,3,0.0,-5.563054730551992,-5.563054730551992,22.0,,,22.0,,,,-0.2528661241159997,,INSUFFICIENT,C,UNKNOWN
VOLTAS.NS,1231.5999755859375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-16,1403.0,2026-08-20,1215.5999755859375,,1362.8963947753907,1309.2999877929688,1451.7240063476563,9.633631704711586,3,0,2,1,2,0.0,2.675566075807037,2.675566075807037,24.0,,,5.5,,,,0.1114819198252932,,INSUFFICIENT,C,UNKNOWN
GALAPREC.NS,1072.9000244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-06,1260.0,2026-08-10,961.0999755859376,,1196.0353947753906,1110.5499877929688,1337.7140063476563,10.295294846558644,1,0,1,0,1,0.0,-8.077135893152928,-8.077135893152928,1.0,,,0.0,,,,-8.077135893152928,,INSUFFICIENT,C,UNKNOWN
SAATVIKGL.NS,415.8999938964844,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-15,485.5499877929688,2026-08-17,384.7000122070313,,463.9680930175781,435.125,511.7709814453125,10.3602165417165,3,0,3,0,3,0.0,-6.144833106042415,-6.144833106042415,13.333333333333334,,,13.0,,,,-0.4608624829531811,,INSUFFICIENT,C,UNKNOWN
MANORG.NS,491.9500122070313,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-22,581.4000244140625,2026-08-18,429.1000061035156,,548.8078204956055,505.25001525878906,620.9980291748047,10.360240172457512,1,0,1,0,1,0.0,-11.67834714065159,-11.67834714065159,14.0,,,14.0,,,,-0.834167652903685,,INSUFFICIENT,C,UNKNOWN
JETFREIGHT.NS,22.209999084472656,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-16,25.950000762939453,2026-08-20,21.200000762939453,,24.93350076293945,23.575000762939453,27.185000762939453,10.92306172470951,1,0,1,0,1,0.0,-9.171509987659167,-9.171509987659167,3.0,,,3.0,,,,-3.05716999588639,,INSUFFICIENT,C,UNKNOWN
JKIPL.NS,101.0,2026-08-24T12:20:00+05:30,WAITING FOR 0.786,2026-06-18,119.6999969482422,2026-07-20,91.1999969482422,,113.60099694824218,105.4499969482422,127.10999694824218,11.092329545297329,2,0,2,0,2,0.0,-12.954255380517251,-12.954255380517251,11.0,,,11.0,,,,-1.177659580047023,,INSUFFICIENT,C,UNKNOWN
GANDHAR.NS,256.25,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-24,303.1700134277344,2026-08-10,234.759994506836,,288.5302693786621,268.9650039672852,320.956618347168,11.1878276924554,1,0,1,0,1,0.0,-22.2036965451605,-22.2036965451605,6.0,,,6.0,,,,-3.700616090860084,,INSUFFICIENT,C,UNKNOWN
LICHSGFIN.NS,490.1499938964844,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-15,570.75,2026-08-18,495.8999938964844,,554.7320986938477,533.3249969482422,590.2110015869141,11.64203494793721,4,0,3,1,3,0.0,-3.9689665685091615,-3.9689665685091615,39.25,,,32.0,,,,-0.1011201673505518,,INSUFFICIENT,C,UNKNOWN
MPHASIS.NS,2435.39990234375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-02-03,2975.0,2026-03-30,2013.0,,2769.132,2494.0,3225.12,12.051866709721676,5,0,3,2,3,0.0,-5.165906370943757,-5.165906370943757,30.0,,,8.333333333333334,,,,-0.1721968790314585,,INSUFFICIENT,C,UNKNOWN
ORTINGLOBE.NS,15.329999923706056,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2026-06-10,18.40999984741211,2026-07-28,14.0,,17.46625988006592,16.204999923706055,19.556599807739257,12.23078077979338,3,0,3,0,3,0.0,-6.8983297899874,-6.8983297899874,1.0,,,0.0,,,,-6.8983297899874,,INSUFFICIENT,C,UNKNOWN
JAYKAY.NS,153.7899932861328,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-14,184.0,2026-08-19,143.10000610351562,,175.24740130615234,163.5500030517578,194.63399841308595,12.244066308597656,2,0,2,0,2,0.0,-9.4293760744067,-9.4293760744067,5.5,,,5.5,,,,-1.714432013528491,,INSUFFICIENT,C,UNKNOWN
DELHIVERY.NS,444.4500122070313,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-10,524.0,2026-08-19,446.3999938964844,,507.3935986938477,485.1999969482422,544.176001586914,12.405278002885389,1,0,1,0,1,0.0,-7.899521129784347,-7.899521129784347,1.0,,,0.0,,,,-7.899521129784347,,INSUFFICIENT,C,UNKNOWN
AVL.NS,595.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-25,705.0,2026-08-20,595.1500244140625,,681.4921052246094,650.0750122070312,733.5609936523438,12.618210037263411,3,0,3,0,3,0.0,-7.943770833969622,-7.943770833969622,9.0,,,8.666666666666666,,,,-0.8826412037744025,,INSUFFICIENT,C,UNKNOWN
TRUALT.NS,448.2000122070313,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-10,542.0,2026-07-22,408.2999877929688,,513.3881973876953,475.1499938964844,576.7620031738281,12.69764001439166,1,0,1,0,1,0.0,-13.18598613284753,-13.18598613284753,32.0,,,32.0,,,,-0.4120620666514853,,INSUFFICIENT,C,UNKNOWN
AARTIDRUGS.NS,425.7000122070313,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-11-10,534.0,2026-03-30,318.95001220703125,,487.9793026123047,426.4750061035156,589.9129968261718,12.762690973136174,4,0,3,1,3,0.0,-5.274664808617231,-5.274664808617231,28.0,,,17.0,,,,-0.1883808860220439,,INSUFFICIENT,C,UNKNOWN
STLNETWORK.NS,25.790000915527344,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-01,31.5,2026-07-30,23.0,,29.681,27.25,33.71,13.109393499116123,1,0,1,0,1,0.0,-18.015445538645015,-18.015445538645015,20.0,,,20.0,,,,-0.9007722769322508,,INSUFFICIENT,C,UNKNOWN
CMPDI.NS,235.25,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-03,283.69000244140625,2026-08-19,224.9600067138672,,271.12178335571286,254.32500457763672,298.9598013305664,13.230874668838002,1,0,1,0,1,0.0,-4.808753556875249,-4.808753556875249,1.0,,,0.0,,,,-4.808753556875249,,INSUFFICIENT,C,UNKNOWN
WAAREEENER.NS,2643.39990234375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-29,3180.0,2026-07-30,2561.0,,3047.534,2870.5,3340.94,13.26102014468912,3,0,1,2,1,0.0,-1.410011101777928,-1.410011101777928,44.66666666666666,,,13.0,,,,-0.0315674127263715,,INSUFFICIENT,C,UNKNOWN
LIBAS.NS,10.100000381469728,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-17,12.289999961853027,2026-08-05,9.279999732971191,,11.645859912872314,10.78499984741211,13.072600021362303,13.273897702426678,2,0,2,0,2,0.0,-5.77664539971068,-5.77664539971068,3.0,,,2.5,,,,-1.9255484665702267,,INSUFFICIENT,C,UNKNOWN
OMPOWER.NS,162.38999938964844,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-06-08,195.75,2026-08-12,158.00999450683594,,187.6736388244629,176.87999725341797,205.56240142822264,13.472131511481509,1,0,1,0,1,0.0,-4.373022915382038,-4.373022915382038,2.0,,,2.0,,,,-2.186511457691019,,INSUFFICIENT,C,UNKNOWN
