Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group,Current State,Opportunity,Opportunity Score V3
NBIFIN.NS,1926.4000244140625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-01,2991.0,2026-03-30,1539.0,,2680.272,2265.0,3368.52,28.12669667802139,5.0,0.0,4.0,1.0,4.0,0.0,-4.772199513350546,-4.772199513350546,12.8,,,0.0,,,,-0.3728280869805113,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
PLATIND.NS,210.63999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,328.1000061035156,2026-03-30,183.5,,297.15560479736325,255.8000030517578,365.6960076904297,29.114579705374112,4.0,0.0,4.0,0.0,4.0,0.0,-5.584921894285758,-5.584921894285758,12.0,,,11.75,,,,-0.4654101578571465,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
TRACXN.NS,32.630001068115234,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-17,55.900001525878906,2026-03-30,25.38999938964844,,49.37086106872559,40.64500045776367,63.83260208129883,33.9083816612123,4.0,0.0,4.0,0.0,4.0,0.0,-8.544489001048174,-8.544489001048174,7.75,,,7.25,,,,-1.1025147098126675,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
THEINVEST.NS,93.86000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-24,158.35000610351562,2026-03-30,89.0,,143.50910479736328,123.6750030517578,176.38100769042967,34.59648379600507,4.0,0.0,4.0,0.0,4.0,0.0,-9.715564601592783,-9.715564601592783,11.5,,,11.25,,,,-0.8448317044863289,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
AROGRANITE.NS,24.13999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-24,43.0,2026-03-30,18.670000076293945,,37.79338001632691,30.835000038146973,49.32579998016357,36.12638144770367,4.0,0.0,4.0,0.0,4.0,0.0,-4.402428558002761,-4.402428558002761,1.0,,,0.0,,,,-4.402428558002761,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
EUREKAFORB.NS,370.8500061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-28,668.2999877929688,2026-09-25,366.2000122070313,,603.6505930175781,517.25,746.8459814453124,38.56545319541886,4.0,0.0,4.0,0.0,4.0,0.0,-5.646051522931717,-5.646051522931717,12.75,,,12.25,,,,-0.442827570426017,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SAURASHCEM.NS,55.720001220703125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-03,112.25,2026-03-30,47.650001525878906,,98.42560032653807,79.95000076293945,129.04599960327147,43.38871082742122,4.0,0.0,4.0,0.0,4.0,0.0,-4.959390031823858,-4.959390031823858,4.25,,,4.0,,,,-1.1669153016056135,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
RNBDENIMS.NS,9.039999961853027,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-25,67.66666412353516,2026-08-21,7.71999979019165,,54.83807795619965,37.6933319568634,83.25279685020446,83.51510428743788,4.0,0.0,4.0,0.0,4.0,0.0,-5.98464421797113,-5.98464421797113,1.0,,,0.0,,,,-5.98464421797113,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SINGERIND.NS,77.5999984741211,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-12,91.3000030517578,2026-09-10,69.0,,86.52780239868164,80.1500015258789,97.09800384521483,10.317844296362916,3.0,0.0,3.0,0.0,3.0,0.0,-5.280360164614044,-5.280360164614044,2.0,,,1.3333333333333333,,,,-2.640180082307022,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
MODIS.NS,363.1000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-17,424.8999938964844,2026-09-16,339.5,,406.6243952026367,382.1999969482422,447.1039923095704,10.703831253762136,3.0,0.0,3.0,0.0,3.0,0.0,-5.194789004946736,-5.194789004946736,11.666666666666666,,,11.0,,,,-0.4452676289954345,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
NIPPOBATRY.NS,320.1499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-17,373.9500122070313,2026-09-17,312.95001220703125,,360.8960122070313,343.45001220703125,389.81001220703126,11.29023788912707,4.0,0.0,3.0,1.0,3.0,0.0,-6.458157332574444,-6.458157332574444,22.5,,,8.666666666666666,,,,-0.2870292147810864,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
PICCADIL.NS,613.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-12,725.2000122070312,2026-09-16,572.0,,692.4152095947265,648.6000061035156,765.0320153808593,11.46930461582561,3.0,0.0,3.0,0.0,3.0,0.0,-6.22122816629846,-6.22122816629846,9.666666666666666,,,9.0,,,,-0.6435753275481166,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
AARTIDRUGS.NS,427.3999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-10,534.0,2026-03-30,318.95001220703125,,487.9793026123047,426.4750061035156,589.9129968261718,12.414319294183276,4.0,0.0,3.0,1.0,3.0,0.0,-5.274664808617231,-5.274664808617231,28.0,,,17.0,,,,-0.1883808860220439,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SILLYMONKS.NS,22.030000686645508,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-06,28.450000762939453,2026-09-11,14.350000381469728,,25.432600681304933,21.40000057220459,32.11600086212158,13.378891279335887,3.0,0.0,3.0,0.0,3.0,0.0,-10.87314405918265,-10.87314405918265,4.0,,,3.333333333333333,,,,-2.7182860147956625,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
BAIDFIN.NS,10.6899995803833,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-08,12.949999809265137,2026-09-25,10.15999984741211,,12.352939817428588,11.554999828338625,13.675399799346923,13.46189863808021,3.0,0.0,3.0,0.0,3.0,0.0,-6.394708945883045,-6.394708945883045,1.0,,,0.0,,,,-6.394708945883045,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SAMMAANCAP.NS,140.61000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-06,169.36000061035156,2026-09-25,138.89999389648438,,162.841559173584,154.12999725341797,177.27960235595702,13.652263387833496,3.0,0.0,3.0,0.0,3.0,0.0,-4.203427672876577,-4.203427672876577,1.0,,,0.0,,,,-4.203427672876577,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
PYRAMID.NS,162.2899932861328,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-28,198.69000244140625,2026-09-09,150.0,,188.2703419189453,174.34500122070312,211.34940307617188,13.799490864045724,3.0,0.0,3.0,0.0,3.0,0.0,-6.70320458699194,-6.70320458699194,4.333333333333333,,,3.6666666666666665,,,,-1.5468933662289093,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
PNGSREVA.NS,524.8499755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-12,644.0,2026-09-16,481.7000122070313,,609.2678026123046,562.8500061035156,686.1979968261719,13.855619263715589,3.0,0.0,3.0,0.0,3.0,0.0,-6.1543234455223415,-6.1543234455223415,1.3333333333333333,,,0.6666666666666666,,,,-4.615742584141756,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
METROGLOBL.NS,127.5999984741211,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-18,157.0,2026-09-25,127.0,,150.58,142.0,164.8,15.260991848770695,3.0,0.0,3.0,0.0,3.0,0.0,-5.070096931716943,-5.070096931716943,1.0,,,0.3333333333333333,,,,-5.070096931716943,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
EQUITASBNK.NS,67.02999877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-15,83.9000015258789,2026-09-25,66.19000244140625,,80.11006172180176,75.04500198364258,88.5046012878418,16.327615609544804,4.0,0.0,3.0,1.0,3.0,0.0,-1.080813424980533,-1.080813424980533,19.0,,,4.0,,,,-0.0568849171042385,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
ADVAIT.NS,1906.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-07,2442.0,2026-09-25,1875.0,,2320.6620000000003,2158.5,2589.42,17.868263452411433,3.0,0.0,3.0,0.0,3.0,0.0,-5.483426526251839,-5.483426526251839,6.333333333333333,,,6.333333333333333,,,,-0.8658041883555536,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
MPHASIS.NS,2234.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-03,2975.0,2026-03-30,2013.0,,2769.132,2494.0,3225.12,19.32490036589083,5.0,0.0,3.0,2.0,3.0,0.0,-5.165906370943757,-5.165906370943757,30.0,,,8.333333333333334,,,,-0.1721968790314585,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
DDEVPLSTIK.NS,256.1499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-06,360.0,2026-03-30,185.1499938964844,,322.5820986938477,272.5749969482422,405.4610015869141,20.59385969226144,3.0,0.0,3.0,0.0,3.0,0.0,-6.674081831430672,-6.674081831430672,9.666666666666666,,,9.333333333333334,,,,-0.6904222584238626,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SANOFICONR.NS,3945.300048828125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-14,5255.0,2026-09-17,3926.0,,4970.594,4590.5,5600.54,20.627191663046208,3.0,0.0,3.0,0.0,3.0,0.0,-3.9892728645083246,-3.9892728645083246,11.666666666666666,,,11.333333333333334,,,,-0.3419376741007136,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
ARKADE.NS,125.4800033569336,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-16,180.0,2026-03-30,92.62000274658205,,161.30068058776857,136.31000137329102,202.71879928588868,22.207393732194365,3.0,0.0,3.0,0.0,3.0,0.0,-7.295438856110059,-7.295438856110059,7.666666666666667,,,7.333333333333333,,,,-0.9515789812317468,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
FINPIPE.NS,154.16000366210938,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,218.0,2026-03-30,147.5399932861328,,202.9215585632324,182.7699966430664,236.31960174560547,24.02975575703971,4.0,0.0,3.0,1.0,3.0,0.0,-4.968289704978634,-4.968289704978634,15.75,,,0.0,,,,-0.3154469653954688,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
RUPA.NS,136.07000732421875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-13,206.0,2026-03-30,109.20999908447266,,185.28693980407715,157.60499954223633,231.1654002380371,26.56254808455496,3.0,0.0,3.0,0.0,3.0,0.0,-6.126874210505366,-6.126874210505366,7.0,,,6.666666666666667,,,,-0.8752677443579094,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
AJOONI.NS,3.190000057220459,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-25,4.789999961853027,2026-09-21,3.0199999809265137,,4.4112199659347535,3.9049999713897705,5.250199956893921,27.68440291223413,3.0,0.0,3.0,0.0,3.0,0.0,-3.737815943541587,-3.737815943541587,1.0,,,0.0,,,,-3.737815943541587,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
DENTA.NS,276.70001220703125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-07,479.6000061035156,2026-03-09,222.0,,424.4736047973633,350.8000030517578,546.5760076904296,34.8133761252073,3.0,0.0,3.0,0.0,3.0,0.0,-6.920924765018576,-6.920924765018576,4.0,,,3.333333333333333,,,,-1.730231191254644,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
IPL.NS,133.9199981689453,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,237.97000122070312,2026-03-30,125.0,,213.79442095947263,181.4850006103516,267.342201538086,37.36038687635751,4.0,0.0,3.0,1.0,3.0,0.0,-5.021302631807391,-5.021302631807391,18.0,,,3.0,,,,-0.2789612573226328,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
PIONEEREMB.NS,21.350000381469727,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,39.20000076293945,2026-03-30,19.61000061035156,,35.00774073028565,29.405000686645508,44.293400802612304,39.01348691433959,3.0,0.0,3.0,0.0,3.0,0.0,-12.297913420335172,-12.297913420335172,7.0,,,6.333333333333333,,,,-1.756844774333596,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
ATAM.NS,57.06999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-03,111.0,2026-03-25,48.5,,97.625,79.75,127.25,41.54161362886124,4.0,0.0,3.0,1.0,3.0,0.0,-4.738468483582913,-4.738468483582913,19.75,,,5.0,,,,-0.2399224548649576,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SPENCERS.NS,28.06999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-06,61.400001525878906,2026-03-30,24.3799991607666,,53.47772101974488,42.890000343322754,71.0252021408081,47.51085281951282,3.0,0.0,3.0,0.0,3.0,0.0,-10.21163919081456,-10.21163919081456,12.333333333333334,,,11.666666666666666,,,,-0.8279707452011805,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
IXIGO.NS,156.8000030517578,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-16,339.1499938964844,2026-06-08,151.27000427246094,,298.9436761169434,245.20999908447263,387.9987911987305,47.54864692624592,4.0,0.0,3.0,1.0,3.0,0.0,-3.904892269540112,-3.904892269540112,16.75,,,1.0,,,,-0.2331278966889619,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
DAVANGERE.NS,2.400000095367432,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-01-22,5.5,2026-09-09,1.7400000095367432,,4.695360002040863,3.620000004768372,6.477599997520447,48.88570643519859,3.0,0.0,3.0,0.0,3.0,0.0,-7.3130869930981,-7.3130869930981,5.333333333333333,,,5.0,,,,-1.3712038112058935,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
AEPL.NS,15.899999618530272,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-08,18.5,2026-09-25,15.81999969482422,,17.926479934692384,17.15999984741211,19.196800079345703,11.304396197941497,2.0,0.0,2.0,0.0,2.0,0.0,-8.516028523792876,-8.516028523792876,17.5,,,17.0,,,,-0.4866302013595929,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SAHLIBHFI.NS,77.55000305175781,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-03,91.9499969482422,2026-09-22,74.5,,88.21569760131835,83.2249984741211,96.48699615478516,12.090472375747725,2.0,0.0,2.0,0.0,2.0,0.0,-5.3015239678366495,-5.3015239678366495,1.0,,,0.0,,,,-5.3015239678366495,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
AMBALALSA.NS,41.09000015258789,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-10,49.97999954223633,2026-09-16,37.150001525878906,,47.23437996673584,43.56500053405762,53.31579902648926,13.008278754743996,2.0,0.0,2.0,0.0,2.0,0.0,-5.492807758146094,-5.492807758146094,1.0,,,0.0,,,,-5.492807758146094,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
BIOFILCHEM.NS,32.439998626708984,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-27,39.9900016784668,2026-08-21,30.1200008392334,,37.87782149887085,35.0550012588501,42.55620189666748,14.356218644527829,2.0,0.0,2.0,0.0,2.0,0.0,-5.864885555205838,-5.864885555205838,1.0,,,0.0,,,,-5.864885555205838,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
JKIPL.NS,96.27999877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-18,119.6999969482422,2026-09-11,89.41999816894531,,113.22007720947266,104.55999755859376,127.57279663085936,14.962079913471811,2.0,0.0,2.0,0.0,2.0,0.0,-12.954255380517251,-12.954255380517251,11.0,,,11.0,,,,-1.177659580047023,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
CARRARO.NS,535.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-16,667.5499877929688,2026-08-11,492.25,,630.0357904052735,579.8999938964844,713.1279846191406,15.084189160768352,2.0,0.0,2.0,0.0,2.0,0.0,-12.17705245813056,-12.17705245813056,13.0,,,12.5,,,,-0.93669634293312,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SADBHAV.NS,7.460000038146973,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-31,9.25,2026-09-25,7.389999866485596,,8.851959971427917,8.319999933242798,9.733600034713746,15.72487830688197,2.0,0.0,2.0,0.0,2.0,0.0,-5.197187910287763,-5.197187910287763,1.0,,,0.5,,,,-5.197187910287763,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
PROTEAN.NS,690.7000122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-24,939.7999877929688,2026-03-30,444.0,,833.6987904052735,691.8999938964844,1068.7079846191405,17.15233125488024,2.0,0.0,2.0,0.0,2.0,0.0,-4.489273776308856,-4.489273776308856,4.5,,,4.0,,,,-0.9976163947353014,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
PACEDIGITK.NS,166.35000610351562,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-13,219.94000244140625,2026-09-16,150.25,,205.0263419189453,185.09500122070312,238.05940307617183,18.864081294841576,2.0,0.0,2.0,0.0,2.0,0.0,-7.733694720845949,-7.733694720845949,3.5,,,3.0,,,,-2.2096270630988424,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
ORIENTELEC.NS,162.25999450683594,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-31,217.509994506836,2026-03-30,149.0500030517578,,202.8595563354492,183.27999877929688,235.30959228515627,20.013630396330804,2.0,0.0,2.0,0.0,2.0,0.0,-4.494576553242336,-4.494576553242336,1.0,,,0.0,,,,-4.494576553242336,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
GSPCROP.NS,498.25,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-25,667.9500122070312,2026-09-11,464.9500122070313,,624.5080122070312,566.4500122070312,720.7300122070312,20.217196535370523,2.0,0.0,2.0,0.0,2.0,0.0,-4.501900931816435,-4.501900931816435,2.0,,,1.5,,,,-2.2509504659082173,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
RUDRA.NS,19.450000762939453,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-17,25.950000762939453,2026-09-24,18.86000061035156,,24.432740730285644,22.405000686645508,27.793400802612304,20.39370049537597,2.0,0.0,2.0,0.0,2.0,0.0,-14.856173562159103,-14.856173562159103,1.0,,,0.0,,,,-14.856173562159103,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
MOSCHIP.NS,204.07000732421875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-08,288.45001220703125,2026-03-30,146.8000030517578,,258.13691024780275,217.62500762939453,325.27901458740234,20.945049226660995,2.0,0.0,2.0,0.0,2.0,0.0,-7.911633082963851,-7.911633082963851,25.0,,,24.5,,,,-0.316465323318554,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
EKC.NS,110.27999877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-27,154.5500030517578,2026-03-30,90.25,,140.78980239868164,122.4000015258789,171.26800384521485,21.67046412423296,2.0,0.0,2.0,0.0,2.0,0.0,-4.7694474031148,-4.7694474031148,6.5,,,6.0,,,,-0.7337611389407385,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
AAVAS.NS,1267.699951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-13,1771.9000244140625,2026-03-23,1060.4000244140625,,1619.6390244140623,1416.1500244140625,1956.8900244140625,21.729476008983465,2.0,0.0,2.0,0.0,2.0,0.0,-4.935173614524496,-4.935173614524496,11.0,,,10.5,,,,-0.4486521467749542,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
MARSONS.NS,122.87000274658205,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-07,175.39999389648438,2026-08-12,100.25,,159.31789520263672,137.8249969482422,194.93899230957032,22.877462955242127,2.0,0.0,2.0,0.0,2.0,0.0,-4.877233906164997,-4.877233906164997,1.0,,,0.0,,,,-4.877233906164997,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SAIPARENT.NS,503.9500122070313,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-02,706.0,2026-08-27,471.25,,655.7635,588.625,767.0350000000001,23.15064619988285,2.0,0.0,2.0,0.0,2.0,0.0,-2.716182237386449,-2.716182237386449,1.0,,,0.0,,,,-2.716182237386449,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SICAGEN.NS,53.130001068115234,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-07,74.05999755859375,2026-09-23,51.25,,69.17865808105469,62.65499877929688,79.99059692382812,23.198855627028347,2.0,0.0,2.0,0.0,2.0,0.0,-5.369985421062925,-5.369985421062925,1.0,,,0.0,,,,-5.369985421062925,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
MOL.NS,58.52000045776367,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,87.19999694824219,2026-03-30,36.5,,76.35019760131837,61.84999847412109,100.38199615478516,23.35317746872055,2.0,0.0,2.0,0.0,2.0,0.0,-11.011396469224076,-11.011396469224076,18.5,,,18.5,,,,-0.5952106199580581,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
SUYOG.NS,650.4000244140625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-07,921.1500244140624,2026-09-15,639.0,,860.7699191894532,780.0750122070312,994.5090307617188,24.43973587895429,2.0,0.0,2.0,0.0,2.0,0.0,-4.226174340924439,-4.226174340924439,4.0,,,3.5,,,,-1.0565435852311098,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
OMNI.NS,533.9500122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-06,764.8499755859375,2026-09-07,513.0,,710.9540808105469,638.9249877929688,830.3309692382812,24.89669493164963,2.0,0.0,2.0,0.0,2.0,0.0,-3.830296953348044,-3.830296953348044,1.0,,,0.0,,,,-3.830296953348044,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
HGS.NS,376.6000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-27,545.0,2026-03-09,342.04998779296875,,501.56869738769535,443.5249938964844,597.7670031738281,24.915568283078724,2.0,0.0,2.0,0.0,2.0,0.0,-3.5363464298888525,-3.5363464298888525,6.0,,,6.0,,,,-0.5893910716481421,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
TANLA.NS,494.75,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,755.5,2026-03-30,365.8999938964844,,672.1255986938477,560.6999969482422,856.7960015869141,26.390245965716,2.0,0.0,2.0,0.0,2.0,0.0,-4.264392979877334,-4.264392979877334,3.0,,,2.5,,,,-1.421464326625778,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
HCL-INSYS.NS,10.56999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-07,16.09000015258789,2026-03-30,9.010000228881836,,14.574880168914795,12.550000190734863,17.930800132751465,27.477965017044585,2.0,0.0,2.0,0.0,2.0,0.0,-5.647266819722123,-5.647266819722123,1.0,,,0.0,,,,-5.647266819722123,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
ATL.NS,25.600000381469727,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-25,40.5099983215332,2026-03-30,18.200000762939453,,35.735658843994145,29.354999542236328,46.31059768676758,28.362870002683195,2.0,0.0,2.0,0.0,2.0,0.0,-7.023890676307318,-7.023890676307318,4.5,,,4.0,,,,-1.5608645947349595,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
AKG.NS,9.59000015258789,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-23,14.899999618530272,2026-08-05,8.0600004196167,,13.43623978996277,11.480000019073486,16.678399410247803,28.62586331815932,3.0,0.0,2.0,1.0,2.0,0.0,-4.629595276519717,-4.629595276519717,20.666666666666668,,,0.0,,,,-0.2240126746703088,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
HEIDELBERG.NS,134.97000122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,216.9900054931641,2026-09-25,134.49000549316406,,199.3350054931641,175.74000549316406,238.44000549316405,32.28986505065627,2.0,0.0,2.0,0.0,2.0,0.0,-9.510342284489978,-9.510342284489978,9.5,,,9.0,,,,-1.0010886615252608,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
HAVISHA.NS,1.3799999952316284,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-21,2.4200000762939453,2026-03-30,1.0299999713897705,,2.122540053844452,1.725000023841858,2.781400103569031,34.98355930988899,2.0,0.0,2.0,0.0,2.0,0.0,-6.488674912707356,-6.488674912707356,1.0,,,0.5,,,,-6.488674912707356,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
NATCAPSUQ.NS,169.52000427246094,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-26,296.0,2026-03-27,136.36000061035156,,261.83704013061526,216.18000030517572,337.5063998413086,35.25743944099839,2.0,0.0,2.0,0.0,2.0,0.0,-9.267702091701164,-9.267702091701164,7.0,,,6.5,,,,-1.323957441671595,,INSUFFICIENT,C,UNKNOWN,FAR,LOW PRIORITY,0.0
